Data_Source,Image_Name,Percent_Confluency
180328_121909_GMP047,A1_02_1_1_Phase Contrast_001.tif,0.53122650240037
180328_121909_GMP047,A1_02_1_1_Phase Contrast_002.tif,0.77542078778414
180328_121909_GMP047,A1_02_1_1_Phase Contrast_003.tif,1.71089637920065
180328_121909_GMP047,A1_02_1_1_Phase Contrast_005.tif,5.50467421481867
180328_121909_GMP047,A1_02_1_1_Phase Contrast_006.tif,12.810800942796
